,judge,solver,solver_id,problem,competition,true_grade,split,cost,confidence,incorrect,resolved
382,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,china_2025_1,china,detected,generic,0.0,,False,True
383,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,egmo_2025_4,egmo,incorrect,generic,0.0,,True,True
384,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,elmosl_C_2025_2,elmosl,detected,generic,0.0,,False,True
385,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,elmosl_C_2025_5,elmosl,incorrect,generic,0.0,,True,True
386,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,elmosl_G_2025_2,elmosl,incorrect,generic,0.0,,True,True
387,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,elmosl_G_2025_3,elmosl,incorrect,generic,0.0,,True,True
388,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,elmosl_G_2025_5,elmosl,incorrect,generic,0.0,,True,True
389,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,elmosl_G_2025_6,elmosl,detected,generic,0.0,,False,True
390,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,elmosl_G_2025_7,elmosl,incorrect,generic,0.0,,True,True
391,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,elmosl_G_2025_9,elmosl,incorrect,generic,0.0,,True,True
392,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,elmosl_NT_2025_2,elmosl,incorrect,generic,0.0,,True,True
393,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,elmosl_NT_2025_3,elmosl,incorrect,generic,0.0,,True,True
394,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,elmosl_NT_2025_5,elmosl,detected,generic,0.0,,False,True
395,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,german_2025_4,german,detected,generic,0.0,,False,True
396,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,imosl_2025_14,imosl,detected,generic,0.0,,False,True
397,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,imosl_2025_15,imosl,detected,generic,0.0,,False,True
398,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,imosl_2025_16,imosl,incorrect,generic,0.0,,True,True
399,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,imosl_2025_17,imosl,incorrect,generic,0.0,,True,True
400,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,imosl_2025_19,imosl,incorrect,generic,0.0,,True,True
401,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,imosl_2025_20,imosl,incorrect,generic,0.0,,True,True
402,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,imosl_2025_26,imosl,detected,generic,0.0,,False,True
403,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,imosl_2025_28,imosl,detected,generic,0.0,,False,True
404,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,imosl_2025_4,imosl,incorrect,generic,0.0,,True,True
405,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,imosl_2025_9,imosl,detected,generic,0.0,,False,True
406,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,india_2025_6,india,incorrect,generic,0.0,,True,True
407,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,india_prep_2025_10,india,incorrect,generic,0.0,,True,True
408,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,india_prep_2025_12,india,detected,generic,0.0,,False,True
409,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,india_prep_2025_17,india,detected,generic,0.0,,False,True
410,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,india_prep_2025_19,india,incorrect,generic,0.0,,True,True
411,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,india_prep_2025_20,india,detected,generic,0.0,,False,True
412,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,india_prep_2025_21,india,detected,generic,0.0,,False,True
413,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,india_prep_2025_5,india,detected,generic,0.0,,False,True
414,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,india_prep_2025_9,india,correct,generic,0.0,,False,True
415,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,iran_tst_2025_1,iran,incorrect,generic,0.0,,True,True
416,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,iran_tst_2025_9,iran,detected,generic,0.0,,False,True
417,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,israel_tst_2025_2,israel,detected,generic,0.0,,False,True
418,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,izho_2025_2,izho,incorrect,generic,0.0,,True,True
419,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,izho_2025_4,izho,incorrect,generic,0.0,,True,True
420,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_aime_aime_2025_1,matharena,detected,matharena,0.0,,False,True
421,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_aime_aime_2025_12,matharena,incorrect,matharena,0.0,,True,True
422,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_aime_aime_2025_15,matharena,incorrect,matharena,0.0,,True,True
423,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_aime_aime_2025_16,matharena,detected,matharena,0.0,,False,True
424,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_aime_aime_2025_6,matharena,correct,matharena,0.0,,False,True
425,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_aime_aime_2025_9,matharena,detected,matharena,0.0,,False,True
426,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_brumo_brumo_2025_22,matharena,incorrect,matharena,0.0,,True,True
427,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_brumo_brumo_2025_23,matharena,correct,matharena,0.0,,False,True
428,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_brumo_brumo_2025_28,matharena,detected,matharena,0.0,,False,True
429,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_brumo_brumo_2025_30,matharena,incorrect,matharena,0.0,,True,True
430,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_brumo_brumo_2025_6,matharena,detected,matharena,0.0,,False,True
431,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_brumo_brumo_2025_8,matharena,correct,matharena,0.0,,False,True
432,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_cmimc_cmimc_2025_10,matharena,correct,matharena,0.0,,False,True
433,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_cmimc_cmimc_2025_15,matharena,detected,matharena,0.0,,False,True
434,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_cmimc_cmimc_2025_20,matharena,incorrect,matharena,0.0,,True,True
435,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_cmimc_cmimc_2025_21,matharena,detected,matharena,0.0,,False,True
436,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_cmimc_cmimc_2025_27,matharena,incorrect,matharena,0.0,,True,True
437,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_cmimc_cmimc_2025_28,matharena,incorrect,matharena,0.0,,True,True
438,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_cmimc_cmimc_2025_3,matharena,correct,matharena,0.0,,False,True
439,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_cmimc_cmimc_2025_34,matharena,incorrect,matharena,0.0,,True,True
440,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_cmimc_cmimc_2025_39,matharena,detected,matharena,0.0,,False,True
441,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_cmimc_cmimc_2025_6,matharena,detected,matharena,0.0,,False,True
442,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_cmimc_cmimc_2025_8,matharena,incorrect,matharena,0.0,,True,True
443,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_hmmt_hmmt_feb_2025_11,matharena,detected,matharena,0.0,,False,True
444,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_hmmt_hmmt_feb_2025_12,matharena,detected,matharena,0.0,,False,True
445,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_hmmt_hmmt_feb_2025_16,matharena,detected,matharena,0.0,,False,True
446,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_hmmt_hmmt_feb_2025_18,matharena,incorrect,matharena,0.0,,True,True
447,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_hmmt_hmmt_feb_2025_2,matharena,detected,matharena,0.0,,False,True
448,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_hmmt_hmmt_feb_2025_22,matharena,detected,matharena,0.0,,False,True
449,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_hmmt_hmmt_feb_2025_25,matharena,incorrect,matharena,0.0,,True,True
450,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_hmmt_hmmt_feb_2025_28,matharena,detected,matharena,0.0,,False,True
451,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,matharena_hmmt_hmmt_feb_2025_8,matharena,detected,matharena,0.0,,False,True
452,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,nordic_2025_1,nordic,detected,generic,0.0,,False,True
453,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,nordic_2025_2,nordic,detected,generic,0.0,,False,True
454,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,pan_african_2025_5,pan,detected,generic,0.0,,False,True
455,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,philippines_2025_1,philippines,incorrect,generic,0.0,,True,True
456,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,philippines_2025_4,philippines,incorrect,generic,0.0,,True,True
457,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,philippines_2025_6,philippines,incorrect,generic,0.0,,True,True
458,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,polish_2025_2,polish,detected,generic,0.0,,False,True
459,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,polish_2025_4,polish,detected,generic,0.0,,False,True
460,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,romania_10_2025_1,romania,incorrect,generic,0.0,,True,True
461,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,romania_10_2025_3,romania,detected,generic,0.0,,False,True
462,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,romania_tst_2025_2,romania,detected,generic,0.0,,False,True
463,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,spain_2025_2,spain,detected,generic,0.0,,False,True
464,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,thai_2025_10,thai,detected,generic,0.0,,False,True
465,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,thai_2025_2,thai,detected,generic,0.0,,False,True
466,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,thai_2025_3,thai,detected,generic,0.0,,False,True
467,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,thai_2025_5,thai,detected,generic,0.0,,False,True
468,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,thai_2025_8,thai,incorrect,generic,0.0,,True,True
469,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,turkey_tst_2025_2,turkey,incorrect,generic,0.0,,True,True
470,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,turkey_tst_2025_4,turkey,detected,generic,0.0,,False,True
471,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,usamo_2025_1,usamo,detected,generic,0.0,,False,True
472,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,usamo_2025_3,usamo,incorrect,generic,0.0,,True,True
473,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,usamo_2025_5,usamo,detected,generic,0.0,,False,True
474,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,usamo_2025_6,usamo,detected,generic,0.0,,False,True
475,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,usatst_2025_3,usatst,incorrect,generic,0.0,,True,True
476,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,usatst_2025_6,usatst,detected,generic,0.0,,False,True
477,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,vietnam_2025_1,vietnam,correct,generic,0.0,,False,True
478,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,vietnam_2025_3,vietnam,detected,generic,0.0,,False,True
479,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,vietnam_2025_6,vietnam,detected,generic,0.0,,False,True
